id_partido,fecha,equipo_local,equipo_visitante,local_pct_anota_1inn_local,local_pct_anota_1inn_ult15,visit_pct_anota_1inn_visit,visit_pct_anota_1inn_ult15,pitcher_local_pct_permite_carrera_suavizado,pitcher_visit_pct_permite_carrera_suavizado,game_yrfi_target,home_yrfi_target,away_yrfi_target
777649,2025-06-04,Boston Red Sox,Los Angeles Angels,0.3125,0.2,0.3714,0.2,0.3497,0.272,1,1,1
777648,2025-06-04,Pittsburgh Pirates,Houston Astros,0.3333,0.3333,0.2,0.2667,0.3731,0.3338,0,0,0
777650,2025-06-04,Washington Nationals,Chicago Cubs,0.4286,0.5333,0.2759,0.4,0.272,0.2824,0,0,0
777653,2025-06-04,New York Yankees,Cleveland Guardians,0.3333,0.4667,0.2258,0.2,0.2758,0.3209,1,0,1
777651,2025-06-04,Toronto Blue Jays,Philadelphia Phillies,0.2424,0.2,0.2759,0.4,0.309,0.2714,0,0,0
777654,2025-06-04,Atlanta Braves,Arizona Diamondbacks,0.3103,0.4667,0.3571,0.5333,0.309,0.4201,0,0,0
777646,2025-06-04,Tampa Bay Rays,Texas Rangers,0.3158,0.3333,0.3214,0.1333,0.2055,0.3671,1,1,0
777639,2025-06-04,Chicago White Sox,Detroit Tigers,0.2857,0.1333,0.3333,0.3333,0.2714,0.2895,1,0,1
777645,2025-06-05,Seattle Mariners,Baltimore Orioles,0.2258,0.3333,0.3,0.2667,0.3476,0.2537,0,0,0
777641,2025-06-05,San Francisco Giants,San Diego Padres,0.2143,0.1333,0.3448,0.2667,0.3143,0.244,1,0,1
777643,2025-06-05,Athletics,Minnesota Twins,0.3667,0.4,0.2647,0.2667,0.2895,0.2968,1,0,1
777638,2025-06-05,Los Angeles Dodgers,New York Mets,0.4375,0.3333,0.2,0.4,0.302,0.244,1,0,1
777640,2025-06-05,Atlanta Braves,Arizona Diamondbacks,0.3,0.4667,0.3448,0.4667,0.244,0.272,0,0,0
777642,2025-06-05,St. Louis Cardinals,Kansas City Royals,0.25,0.3333,0.2759,0.2667,0.2824,0.2286,1,0,1
777635,2025-06-05,St. Louis Cardinals,Kansas City Royals,0.2414,0.3333,0.3,0.3333,0.244,0.2643,1,1,1
777634,2025-06-05,Chicago White Sox,Detroit Tigers,0.2759,0.1333,0.3529,0.4,0.3337,0.2643,0,0,0
777637,2025-06-05,Toronto Blue Jays,Philadelphia Phillies,0.2353,0.2,0.2667,0.4,0.346,0.309,0,0,0
777636,2025-06-05,Athletics,Minnesota Twins,0.3548,0.3333,0.2857,0.2667,0.2895,0.2413,1,1,0
777628,2025-06-05,Seattle Mariners,Baltimore Orioles,0.2188,0.3333,0.2903,0.2667,0.3978,0.3338,0,0,0
777633,2025-06-05,San Francisco Giants,San Diego Padres,0.2069,0.0667,0.3667,0.2667,0.2824,0.309,0,0,0
777631,2025-06-05,Los Angeles Dodgers,New York Mets,0.4242,0.3333,0.2258,0.4667,0.302,0.244,0,0,0
777630,2025-06-05,Pittsburgh Pirates,Houston Astros,0.3226,0.3333,0.1923,0.2667,0.309,0.346,0,0,0
777632,2025-06-05,Washington Nationals,Chicago Cubs,0.4138,0.5333,0.2667,0.4,0.346,0.2714,1,0,1
777644,2025-06-05,New York Yankees,Cleveland Guardians,0.3214,0.4667,0.25,0.2667,0.2349,0.2413,0,0,0
777629,2025-06-05,Tampa Bay Rays,Texas Rangers,0.3333,0.4,0.3103,0.1333,0.272,0.2643,0,0,0
777625,2025-06-06,Tampa Bay Rays,Miami Marlins,0.325,0.4,0.2692,0.3333,0.309,0.306,1,1,0
777621,2025-06-06,Pittsburgh Pirates,Philadelphia Phillies,0.3125,0.2667,0.2581,0.4,0.272,0.2895,1,1,1
777624,2025-06-06,Washington Nationals,Texas Rangers,0.4,0.4667,0.3,0.1333,0.2068,0.2137,0,0,0
777627,2025-06-06,New York Yankees,Boston Red Sox,0.3103,0.4,0.2581,0.2,0.2349,0.306,1,1,0
777626,2025-06-06,Detroit Tigers,Chicago Cubs,0.3103,0.3333,0.2903,0.4,0.2349,0.3737,0,0,0
777622,2025-06-06,Cleveland Guardians,Houston Astros,0.25,0.2667,0.1852,0.2667,0.2226,0.2812,0,0,0
777618,2025-06-06,Chicago White Sox,Kansas City Royals,0.2667,0.1333,0.3226,0.4,0.3593,0.2537,0,0,0
777623,2025-06-07,Cincinnati Reds,Arizona Diamondbacks,0.3548,0.4667,0.3333,0.4,0.346,0.3476,0,0,0
777615,2025-06-07,Minnesota Twins,Toronto Blue Jays,0.4,0.2667,0.2222,0.1333,0.2824,0.2714,1,1,0
777617,2025-06-07,Milwaukee Brewers,San Diego Padres,0.1429,0.4,0.3548,0.2667,0.272,0.272,0,0,0
777620,2025-06-07,St. Louis Cardinals,Los Angeles Dodgers,0.2667,0.4,0.3448,0.3333,0.309,0.3339,0,0,0
777616,2025-06-07,Colorado Rockies,New York Mets,0.3214,0.3333,0.2188,0.4667,0.2895,0.3209,0,0,0
777614,2025-06-07,Los Angeles Angels,Seattle Mariners,0.32,0.2,0.5,0.3333,0.3209,0.2643,0,0,0
777613,2025-06-07,Athletics,Baltimore Orioles,0.375,0.4,0.2812,0.2667,0.1608,0.346,0,0,0
777619,2025-06-07,San Francisco Giants,Atlanta Braves,0.2,0.0667,0.3,0.4,0.2413,0.272,1,1,0
777609,2025-06-07,Detroit Tigers,Chicago Cubs,0.3,0.3333,0.2812,0.4,0.2714,0.1979,1,0,1
777600,2025-06-07,Minnesota Twins,Toronto Blue Jays,0.4231,0.2667,0.2143,0.1333,0.2824,0.346,1,0,1
777601,2025-06-07,St. Louis Cardinals,Los Angeles Dodgers,0.2581,0.3333,0.3333,0.3333,0.346,0.272,0,0,0
777610,2025-06-07,Washington Nationals,Texas Rangers,0.3871,0.4,0.2903,0.1333,0.346,0.346,1,0,1
777607,2025-06-07,Pittsburgh Pirates,Philadelphia Phillies,0.3333,0.3333,0.2812,0.4,0.272,0.2068,1,1,1
777598,2025-06-07,San Francisco Giants,Atlanta Braves,0.2258,0.1333,0.2903,0.3333,0.3337,0.3476,0,0,0
777612,2025-06-07,Cincinnati Reds,Arizona Diamondbacks,0.3438,0.4,0.3226,0.3333,0.272,0.2413,1,1,0
777608,2025-06-07,Cleveland Guardians,Houston Astros,0.2414,0.2,0.1786,0.2667,0.346,0.272,0,0,0
777606,2025-06-07,Chicago White Sox,Kansas City Royals,0.2581,0.1333,0.3125,0.4,0.2413,0.1608,0,0,0
777611,2025-06-07,Tampa Bay Rays,Miami Marlins,0.3415,0.4667,0.2593,0.2667,0.4942,0.2812,0,0,0
777605,2025-06-07,New York Yankees,Boston Red Sox,0.3333,0.4667,0.25,0.2,0.2671,0.298,0,0,0
777597,2025-06-07,Milwaukee Brewers,San Diego Padres,0.1379,0.4,0.3438,0.2667,0.2883,0.302,0,0,0
777603,2025-06-08,Los Angeles Angels,Seattle Mariners,0.3077,0.2,0.4828,0.3333,0.272,0.1979,1,0,1
777604,2025-06-08,Colorado Rockies,New York Mets,0.3103,0.3333,0.2121,0.4667,0.3831,0.2349,0,0,0
777599,2025-06-08,Athletics,Baltimore Orioles,0.3636,0.4,0.2727,0.2667,0.2265,0.2758,1,1,1
777592,2025-06-08,Tampa Bay Rays,Miami Marlins,0.3333,0.4,0.25,0.2667,0.2349,0.2895,1,0,1
777586,2025-06-08,Milwaukee Brewers,San Diego Padres,0.1333,0.4,0.3333,0.2667,0.2265,0.2714,0,0,0
777596,2025-06-08,Washington Nationals,Texas Rangers,0.375,0.3333,0.3125,0.2,0.309,0.2895,0,0,0
777595,2025-06-08,Pittsburgh Pirates,Philadelphia Phillies,0.3529,0.3333,0.303,0.4,0.1551,0.309,0,0,0
777602,2025-06-08,Cincinnati Reds,Arizona Diamondbacks,0.3636,0.4667,0.3125,0.3333,0.309,0.3337,0,0,0
777594,2025-06-08,Detroit Tigers,Chicago Cubs,0.2903,0.3333,0.303,0.4,0.1979,0.3865,1,1,0
777591,2025-06-08,Cleveland Guardians,Houston Astros,0.2333,0.2,0.1724,0.2,0.272,0.2714,0,0,0
777585,2025-06-08,Minnesota Twins,Toronto Blue Jays,0.4074,0.2667,0.2414,0.2,0.309,0.2349,0,0,0
777590,2025-06-08,Chicago White Sox,Kansas City Royals,0.25,0.1333,0.303,0.4,0.2895,0.1979,1,1,0
777582,2025-06-08,St. Louis Cardinals,Los Angeles Dodgers,0.25,0.3333,0.3226,0.3333,0.2895,0.3865,0,0,0
777583,2025-06-08,Colorado Rockies,New York Mets,0.3,0.2667,0.2059,0.4667,0.306,0.272,0,0,0
777588,2025-06-08,Athletics,Baltimore Orioles,0.3824,0.4,0.2941,0.3333,0.2968,0.309,1,1,0
777587,2025-06-08,San Francisco Giants,Atlanta Braves,0.2188,0.1333,0.2812,0.3333,0.2349,0.3338,1,0,1
777589,2025-06-08,Los Angeles Angels,Seattle Mariners,0.2963,0.2,0.5,0.3333,0.4201,0.2968,1,0,1
777593,2025-06-08,New York Yankees,Boston Red Sox,0.3226,0.4667,0.2424,0.2,0.2265,0.2883,1,1,0
777580,2025-06-09,Cleveland Guardians,Cincinnati Reds,0.2258,0.2,0.3125,0.4667,0.309,0.2895,0,0,0
777574,2025-06-09,Pittsburgh Pirates,Miami Marlins,0.3429,0.2667,0.2759,0.2667,0.3524,0.2895,0,0,0
777578,2025-06-09,Philadelphia Phillies,Chicago Cubs,0.4516,0.4,0.2941,0.3333,0.1608,0.272,1,0,1
777584,2025-06-09,Boston Red Sox,Tampa Bay Rays,0.3333,0.2,0.1364,0.4,0.306,0.1979,0,0,0
777575,2025-06-09,Milwaukee Brewers,Atlanta Braves,0.129,0.3333,0.303,0.3333,0.3865,0.298,0,0,0
777581,2025-06-09,St. Louis Cardinals,Toronto Blue Jays,0.2424,0.3333,0.2333,0.2,0.2349,0.298,1,0,1
777576,2025-06-10,Los Angeles Angels,Athletics,0.2857,0.2,0.2812,0.4667,0.2622,0.2714,0,0,0
777579,2025-06-10,San Diego Padres,Los Angeles Dodgers,0.3333,0.2667,0.3125,0.3333,0.2349,0.3209,1,1,1
777577,2025-06-10,Arizona Diamondbacks,Seattle Mariners,0.4062,0.3333,0.5161,0.3333,0.4051,0.3337,1,1,0
777573,2025-06-10,Baltimore Orioles,Detroit Tigers,0.2414,0.3333,0.3429,0.4,0.244,0.2714,0,0,0
777569,2025-06-10,Cleveland Guardians,Cincinnati Reds,0.2188,0.1333,0.303,0.4,0.2286,0.1737,0,0,0
777566,2025-06-10,Pittsburgh Pirates,Miami Marlins,0.3333,0.2667,0.2667,0.2667,0.298,0.309,0,0,0
777571,2025-06-10,Philadelphia Phillies,Chicago Cubs,0.4375,0.3333,0.3143,0.4,0.2555,0.306,0,0,0
777570,2025-06-10,New York Mets,Washington Nationals,0.3548,0.4667,0.2812,0.2667,0.2349,0.2622,1,0,1
777565,2025-06-10,Boston Red Sox,Tampa Bay Rays,0.3235,0.1333,0.1304,0.3333,0.3792,0.2622,1,1,0
777557,2025-06-10,Minnesota Twins,Texas Rangers,0.3929,0.2667,0.303,0.2,0.2883,0.2265,0,0,0
777572,2025-06-10,Kansas City Royals,New York Yankees,0.25,0.3333,0.4516,0.5333,0.2171,0.2265,1,0,1
777568,2025-06-10,Milwaukee Brewers,Atlanta Braves,0.125,0.3333,0.2941,0.2667,0.3338,0.2349,0,0,0
777558,2025-06-10,St. Louis Cardinals,Toronto Blue Jays,0.2353,0.3333,0.2581,0.2667,0.309,0.3337,1,0,1
777567,2025-06-11,Houston Astros,Chicago White Sox,0.1765,0.2,0.3871,0.2,0.3171,0.244,0,0,0
777563,2025-06-11,Colorado Rockies,San Francisco Giants,0.2903,0.2667,0.2188,0.1333,0.3338,0.3524,1,0,1
777564,2025-06-11,Los Angeles Angels,Athletics,0.2759,0.2,0.2727,0.4667,0.298,0.2714,0,0,0
777560,2025-06-11,San Diego Padres,Los Angeles Dodgers,0.3548,0.3333,0.3333,0.4,0.298,0.2895,0,0,0
777559,2025-06-11,Arizona Diamondbacks,Seattle Mariners,0.4242,0.4,0.5,0.3333,0.2622,0.2544,0,0,0
777552,2025-06-11,Pittsburgh Pirates,Miami Marlins,0.3243,0.2,0.2581,0.2667,0.298,0.272,0,0,0
777553,2025-06-11,Philadelphia Phillies,Chicago Cubs,0.4242,0.2667,0.3056,0.4,0.298,0.3593,1,1,0
777549,2025-06-11,Cleveland Guardians,Cincinnati Reds,0.2121,0.1333,0.2941,0.3333,0.2137,0.3337,1,1,0
777554,2025-06-11,Milwaukee Brewers,Atlanta Braves,0.1212,0.3333,0.2857,0.2667,0.2622,0.298,0,0,0
777545,2025-06-11,St. Louis Cardinals,Toronto Blue Jays,0.2286,0.2667,0.2812,0.3333,0.272,0.2555,1,1,0
777548,2025-06-11,Arizona Diamondbacks,Seattle Mariners,0.4118,0.4,0.4848,0.3333,0.3337,0.3831,1,0,1
777542,2025-06-11,Los Angeles Angels,Athletics,0.2667,0.2,0.2647,0.4,0.309,0.1551,1,0,1
777543,2025-06-11,San Diego Padres,Los Angeles Dodgers,0.3438,0.2667,0.3235,0.3333,0.2622,0.2714,0,0,0
777562,2025-06-11,Baltimore Orioles,Detroit Tigers,0.2333,0.2667,0.3333,0.3333,0.3193,0.2537,0,0,0
777555,2025-06-11,New York Mets,Washington Nationals,0.3438,0.4667,0.303,0.3333,0.2349,0.3694,1,1,0
777561,2025-06-11,Boston Red Sox,Tampa Bay Rays,0.3429,0.2,0.125,0.2667,0.3337,0.298,1,1,0
777556,2025-06-11,Minnesota Twins,Texas Rangers,0.3793,0.2667,0.2941,0.2,0.2812,0.2537,0,0,0
777551,2025-06-11,Kansas City Royals,New York Yankees,0.2424,0.2667,0.4688,0.5333,0.1979,0.306,0,0,0
777550,2025-06-12,Houston Astros,Chicago White Sox,0.1714,0.2,0.375,0.2,0.3193,0.3209,1,1,0
777547,2025-06-12,Colorado Rockies,San Francisco Giants,0.2812,0.2667,0.2424,0.2,0.4051,0.272,1,0,1
777544,2025-06-12,New York Mets,Washington Nationals,0.3636,0.4667,0.2941,0.2667,0.309,0.1974,1,1,0
777533,2025-06-12,Minnesota Twins,Texas Rangers,0.3667,0.2,0.2857,0.1333,0.272,0.2055,1,1,1
777534,2025-06-12,Colorado Rockies,San Francisco Giants,0.2727,0.2667,0.2647,0.2667,0.4201,0.2286,0,0,0
777540,2025-06-12,Baltimore Orioles,Detroit Tigers,0.2258,0.2667,0.3243,0.3333,0.2555,0.2265,0,0,0
777536,2025-06-12,Kansas City Royals,New York Yankees,0.2353,0.2667,0.4545,0.4667,0.244,0.2265,0,0,0
777532,2025-06-12,Milwaukee Brewers,St. Louis Cardinals,0.1176,0.2667,0.3125,0.2667,0.2895,0.298,0,0,0
777541,2025-06-13,Chicago Cubs,Pittsburgh Pirates,0.2581,0.3333,0.2258,0.2,0.1908,0.298,0,0,0
777546,2025-06-13,Houston Astros,Chicago White Sox,0.1944,0.2,0.3636,0.2,0.3337,0.346,0,0,0
777526,2025-06-13,Chicago Cubs,Pittsburgh Pirates,0.25,0.2667,0.2188,0.2,0.4171,0.1498,0,0,0
777531,2025-06-13,Philadelphia Phillies,Toronto Blue Jays,0.4412,0.3333,0.2727,0.2667,0.2429,0.3337,0,0,0
777530,2025-06-13,Washington Nationals,Miami Marlins,0.3636,0.2667,0.25,0.2667,0.3694,0.3337,1,0,1
777539,2025-06-13,Baltimore Orioles,Los Angeles Angels,0.2188,0.2667,0.3889,0.2,0.306,0.298,0,0,0
777538,2025-06-13,Detroit Tigers,Cincinnati Reds,0.3125,0.3333,0.2857,0.2667,0.2555,0.2622,1,1,0
777528,2025-06-13,New York Mets,Tampa Bay Rays,0.3824,0.5333,0.12,0.2667,0.2265,0.4765,0,0,0
777537,2025-06-13,Boston Red Sox,New York Yankees,0.3611,0.2667,0.4412,0.4,0.2877,0.2544,0,0,0
777535,2025-06-13,Atlanta Braves,Colorado Rockies,0.2903,0.2667,0.2059,0.2,0.3337,0.3694,1,1,1
777524,2025-06-14,Texas Rangers,Chicago White Sox,0.1818,0.2,0.3529,0.2,0.2895,0.2286,1,1,0
777529,2025-06-14,Kansas City Royals,Athletics,0.2286,0.2667,0.2857,0.4667,0.1551,0.2532,1,1,0
777527,2025-06-14,Houston Astros,Minnesota Twins,0.1892,0.2,0.2778,0.2667,0.2671,0.309,1,1,0
777525,2025-06-14,Milwaukee Brewers,St. Louis Cardinals,0.1143,0.2,0.303,0.2667,0.2187,0.3337,0,0,0
777521,2025-06-14,Arizona Diamondbacks,San Diego Padres,0.4,0.3333,0.3235,0.2667,0.2812,0.2883,1,0,1
777520,2025-06-14,Seattle Mariners,Cleveland Guardians,0.2121,0.3333,0.2424,0.2,0.1908,0.3337,0,0,0
777522,2025-06-14,Los Angeles Dodgers,San Francisco Giants,0.4118,0.2667,0.2571,0.2667,0.2622,0.3222,1,0,1
777514,2025-06-14,Washington Nationals,Miami Marlins,0.3529,0.2667,0.2727,0.2667,0.298,0.2895,0,0,0
777517,2025-06-14,Detroit Tigers,Cincinnati Reds,0.3333,0.3333,0.2778,0.2,0.1908,0.298,0,0,0
777513,2025-06-14,Chicago Cubs,Pittsburgh Pirates,0.2424,0.2667,0.2121,0.2,0.2622,0.3338,1,0,1
777519,2025-06-14,Baltimore Orioles,Los Angeles Angels,0.2121,0.2,0.3784,0.1333,0.3337,0.4408,1,1,1
777509,2025-06-14,Philadelphia Phillies,Toronto Blue Jays,0.4286,0.3333,0.2647,0.2667,0.298,0.2265,0,0,0
777508,2025-06-14,Texas Rangers,Chicago White Sox,0.2059,0.2667,0.3429,0.1333,0.3337,0.2714,0,0,0
777511,2025-06-14,Kansas City Royals,Athletics,0.25,0.3333,0.2778,0.4667,0.2265,0.2812,0,0,0
777518,2025-06-14,New York Mets,Tampa Bay Rays,0.3714,0.4667,0.1154,0.2667,0.2622,0.2622,0,0,0
777510,2025-06-14,Houston Astros,Minnesota Twins,0.2105,0.2667,0.2703,0.2,0.2622,0.298,0,0,0
777523,2025-06-14,Atlanta Braves,Colorado Rockies,0.3125,0.3333,0.2286,0.2667,0.3171,0.2937,1,1,0
777512,2025-06-14,Milwaukee Brewers,St. Louis Cardinals,0.1111,0.2,0.2941,0.2,0.2758,0.2622,1,0,1
777515,2025-06-14,Arizona Diamondbacks,San Diego Padres,0.3889,0.3333,0.3429,0.2667,0.3222,0.2555,0,0,0
777516,2025-06-14,Boston Red Sox,New York Yankees,0.3514,0.2667,0.4286,0.4,0.3193,0.2187,1,1,0
777507,2025-06-15,Seattle Mariners,Cleveland Guardians,0.2059,0.2667,0.2353,0.2,0.2812,0.2622,1,1,0
777506,2025-06-15,Los Angeles Dodgers,San Francisco Giants,0.4,0.2667,0.2778,0.3333,0.3671,0.2622,1,1,0
777505,2025-06-15,Detroit Tigers,Cincinnati Reds,0.3235,0.3333,0.2703,0.2,0.3143,0.2714,0,0,0
777501,2025-06-15,Baltimore Orioles,Los Angeles Angels,0.2353,0.2667,0.3947,0.2,0.2714,0.2532,1,1,1
777499,2025-06-15,Philadelphia Phillies,Toronto Blue Jays,0.4167,0.3333,0.2571,0.2667,0.1908,0.2877,1,1,0
777504,2025-06-15,Atlanta Braves,Colorado Rockies,0.3333,0.4,0.2222,0.2667,0.2265,0.2895,0,0,0
777503,2025-06-15,Washington Nationals,Miami Marlins,0.3429,0.2667,0.2647,0.2,0.2532,0.2714,1,1,1
777500,2025-06-15,Boston Red Sox,New York Yankees,0.3684,0.3333,0.4167,0.4,0.2937,0.2187,1,1,0
777502,2025-06-15,New York Mets,Tampa Bay Rays,0.3611,0.4667,0.1111,0.2667,0.2622,0.1908,0,0,0
777496,2025-06-15,Kansas City Royals,Athletics,0.2432,0.3333,0.2703,0.4667,0.2544,0.4201,0,0,0
777494,2025-06-15,Houston Astros,Minnesota Twins,0.2051,0.2667,0.2632,0.2,0.2555,0.2758,0,0,0
777492,2025-06-15,Milwaukee Brewers,St. Louis Cardinals,0.1081,0.2,0.3143,0.2667,0.3193,0.3337,0,0,0
777497,2025-06-15,Chicago Cubs,Pittsburgh Pirates,0.2353,0.2,0.2353,0.2667,0.2937,0.2877,1,1,1
777493,2025-06-15,Texas Rangers,Chicago White Sox,0.2,0.2667,0.3333,0.0667,0.3973,0.3671,0,0,0
777491,2025-06-15,Arizona Diamondbacks,San Diego Padres,0.3784,0.2667,0.3333,0.2667,0.3911,0.2622,0,0,0
777495,2025-06-15,Seattle Mariners,Cleveland Guardians,0.2286,0.3333,0.2286,0.2,0.3593,0.298,0,0,0
777498,2025-06-15,Los Angeles Dodgers,San Francisco Giants,0.4167,0.3333,0.2703,0.3333,0.346,0.2895,1,1,0
777483,2025-06-16,Miami Marlins,Philadelphia Phillies,0.2647,0.2667,0.2941,0.4,0.298,0.2413,1,0,1
777488,2025-06-16,Washington Nationals,Colorado Rockies,0.3611,0.3333,0.2162,0.2667,0.3911,0.3671,1,0,1
777487,2025-06-16,New York Yankees,Los Angeles Angels,0.3438,0.3333,0.4103,0.2667,0.2937,0.2877,0,0,0
777484,2025-06-16,Tampa Bay Rays,Baltimore Orioles,0.3256,0.2,0.2857,0.3333,0.2877,0.306,1,1,0
777486,2025-06-17,Seattle Mariners,Boston Red Sox,0.2222,0.3333,0.2353,0.4,0.302,0.3627,1,0,1
777485,2025-06-17,Athletics,Houston Astros,0.4,0.4667,0.1667,0.2667,0.2555,0.306,1,0,1
777490,2025-06-17,Los Angeles Dodgers,San Diego Padres,0.4324,0.3333,0.3243,0.2667,0.2895,0.2877,1,0,1
777481,2025-06-17,Miami Marlins,Philadelphia Phillies,0.2571,0.2667,0.3143,0.4667,0.2622,0.2877,0,0,0
777475,2025-06-17,Detroit Tigers,Pittsburgh Pirates,0.3143,0.2667,0.2571,0.3333,0.244,0.2877,0,0,0
777480,2025-06-17,Washington Nationals,Colorado Rockies,0.3514,0.2667,0.2368,0.3333,0.2323,0.4051,1,1,0
777476,2025-06-17,New York Yankees,Los Angeles Angels,0.3333,0.2667,0.4,0.2667,0.2187,0.3337,0,0,0
777479,2025-06-17,Toronto Blue Jays,Arizona Diamondbacks,0.2286,0.2667,0.303,0.2667,0.3222,0.2532,1,1,0
777478,2025-06-17,Cincinnati Reds,Minnesota Twins,0.3529,0.2,0.2564,0.2,0.167,0.2671,0,0,0
777489,2025-06-17,Atlanta Braves,New York Mets,0.3235,0.4,0.2,0.4,0.2877,0.2265,1,0,1
777477,2025-06-17,Tampa Bay Rays,Baltimore Orioles,0.3409,0.2,0.2778,0.3333,0.3222,0.3337,0,0,0
777467,2025-06-17,Chicago White Sox,St. Louis Cardinals,0.2727,0.0667,0.3056,0.2667,0.2349,0.2622,1,1,0
777468,2025-06-18,Texas Rangers,Kansas City Royals,0.1944,0.2667,0.2941,0.3333,0.244,0.2349,1,0,1
777482,2025-06-18,Chicago Cubs,Milwaukee Brewers,0.2571,0.2667,0.3429,0.1333,0.3831,0.2532,0,0,0
777473,2025-06-18,Seattle Mariners,Boston Red Sox,0.2162,0.2667,0.2571,0.4667,0.3694,0.3209,0,0,0
777472,2025-06-18,San Francisco Giants,Cleveland Guardians,0.2121,0.2667,0.2222,0.1333,0.2622,0.2171,1,1,0
777469,2025-06-18,Athletics,Houston Astros,0.3889,0.4,0.1935,0.3333,0.1498,0.2895,1,0,1
777471,2025-06-18,Los Angeles Dodgers,San Diego Padres,0.4211,0.2667,0.3421,0.3333,0.3143,0.2532,1,0,1
777453,2025-06-18,Seattle Mariners,Boston Red Sox,0.2105,0.2667,0.25,0.4667,0.1842,0.2781,0,0,0
777465,2025-06-18,Miami Marlins,Philadelphia Phillies,0.25,0.2667,0.3056,0.4667,0.2895,0.2323,0,0,0
777461,2025-06-18,Washington Nationals,Colorado Rockies,0.3684,0.2667,0.2308,0.2667,0.3911,0.3911,0,0,0
777466,2025-06-18,New York Yankees,Los Angeles Angels,0.3235,0.2667,0.3902,0.2667,0.2429,0.2877,1,0,1
777462,2025-06-18,Toronto Blue Jays,Arizona Diamondbacks,0.25,0.3333,0.2941,0.2,0.2968,0.3593,1,1,0
777470,2025-06-18,Atlanta Braves,New York Mets,0.3143,0.3333,0.2222,0.4,0.2877,0.2714,1,1,0
777463,2025-06-18,Tampa Bay Rays,Baltimore Orioles,0.3333,0.2,0.2703,0.2667,0.4601,0.2714,0,0,0
777460,2025-06-19,Texas Rangers,Kansas City Royals,0.1892,0.2,0.3143,0.3333,0.2349,0.1908,1,1,0
777454,2025-06-19,San Francisco Giants,Cleveland Guardians,0.2353,0.3333,0.2162,0.1333,0.2137,0.2055,1,0,1
777456,2025-06-19,Athletics,Houston Astros,0.3784,0.3333,0.2188,0.3333,0.2781,0.3222,0,0,0
777457,2025-06-19,Los Angeles Dodgers,San Diego Padres,0.4103,0.2667,0.359,0.3333,0.2895,0.2758,0,0,0
777452,2025-06-19,Cincinnati Reds,Minnesota Twins,0.3429,0.1333,0.25,0.2,0.2877,0.3337,1,1,1
777445,2025-06-19,Washington Nationals,Colorado Rockies,0.359,0.2667,0.225,0.2667,0.2877,0.3209,0,0,0
777449,2025-06-19,New York Yankees,Los Angeles Angels,0.3143,0.2,0.4048,0.3333,0.2448,0.4601,1,1,1
777451,2025-06-19,Detroit Tigers,Pittsburgh Pirates,0.3056,0.2667,0.25,0.2667,0.2187,0.2877,1,1,0
777464,2025-06-19,Detroit Tigers,Pittsburgh Pirates,0.3243,0.3333,0.2432,0.2667,0.2968,0.1448,0,0,0
777447,2025-06-19,Chicago White Sox,St. Louis Cardinals,0.2941,0.1333,0.2973,0.2667,0.346,0.3222,1,0,1
777458,2025-06-19,Chicago White Sox,St. Louis Cardinals,0.2857,0.1333,0.3158,0.2667,0.2555,0.2714,0,0,0
777450,2025-06-19,Chicago Cubs,Milwaukee Brewers,0.25,0.2667,0.3333,0.0667,0.1842,0.2114,1,1,1
777443,2025-06-19,Texas Rangers,Kansas City Royals,0.2105,0.2667,0.3056,0.3333,0.2714,0.1498,1,0,1
777448,2025-06-19,Toronto Blue Jays,Arizona Diamondbacks,0.2703,0.3333,0.2857,0.2,0.3222,0.3171,0,0,0
777440,2025-06-19,San Francisco Giants,Cleveland Guardians,0.2286,0.3333,0.2368,0.2,0.3114,0.3222,0,0,0
777444,2025-06-19,Miami Marlins,Philadelphia Phillies,0.2432,0.2667,0.2973,0.4,0.3209,0.2877,0,0,0
777455,2025-06-19,Atlanta Braves,New York Mets,0.3333,0.3333,0.2162,0.4,0.302,0.2187,0,0,0
777446,2025-06-19,Tampa Bay Rays,Baltimore Orioles,0.3261,0.2,0.2632,0.2667,0.2532,0.2937,0,0,0
777441,2025-06-20,Athletics,Houston Astros,0.3684,0.3333,0.2121,0.2667,0.2671,0.2544,0,0,0
777442,2025-06-20,Los Angeles Dodgers,San Diego Padres,0.4,0.2667,0.35,0.3333,0.2877,0.2413,0,0,0
777436,2025-06-20,Chicago Cubs,Seattle Mariners,0.2703,0.3333,0.5,0.2667,0.2877,0.2671,1,1,1
777432,2025-06-20,Pittsburgh Pirates,Texas Rangers,0.3158,0.2667,0.3056,0.2667,0.3171,0.3222,1,0,1
777431,2025-06-20,Tampa Bay Rays,Detroit Tigers,0.3191,0.2,0.3158,0.2667,0.1842,0.1842,1,1,0
777438,2025-06-20,New York Yankees,Baltimore Orioles,0.3333,0.2667,0.2564,0.2,0.2448,0.3567,1,1,1
777435,2025-06-20,Toronto Blue Jays,Chicago White Sox,0.2632,0.3333,0.3243,0.1333,0.2895,0.2895,1,0,1
777439,2025-06-20,Miami Marlins,Atlanta Braves,0.2368,0.2,0.2778,0.2667,0.2895,0.2895,0,0,0
777433,2025-06-20,St. Louis Cardinals,Cincinnati Reds,0.25,0.2667,0.2632,0.2,0.2532,0.2877,0,0,0
